id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
62,14,21,3,5,36,36,11,0.15,16,2.25,5,0.45,40,5,0.4,69,1,84.72,25.33,54371.71,0.72,329,0.04,3020.65,2146.25,0.45,10,18,31,0.09,152,177,69,23,125,37.27,74,False
63,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,1.0,0,1,0,1,1,0.0,0,False
64,13,26,4,1,1,44,14,0.3,22,2.0,11,0.79,59,7,0.46,45,2,30.87,42.62,56084.29,0.44,221,0.02,3115.79,1315.88,0.5,11,22,47,0.23,97,124,33,29,61,4.26,46,False
65,16,11,5,1,17,20,6,0.18,10,2.0,2,0.33,30,1,0.0,32,3,32.61,64.33,135012.09,0.7,363,0.02,7500.67,2098.63,0.17,5,10,26,0.09,193,170,33,22,67,36.0,33,False
66,0,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1.0,0,0,2,0.2,2,5,2,5,5,0.0,4,False
67,9,13,3,0,2,24,7,0.26,12,2.0,3,0.43,26,3,0.33,27,0,22.13,13.39,3968.8,0.1,61,0.07,220.49,296.34,0.43,6,12,21,0.18,25,36,14,15,38,6.9,27,False
68,4,1,2,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,1,15.85,2.4,91.29,0.01,12,0.42,5.07,38.04,1.0,0,0,4,0.11,6,6,5,4,9,0.0,4,False
69,3,25,0,0,0,34,14,0.56,14,2.43,1,0.07,45,10,0.69,25,3,27.2,31.11,26315.66,0.28,147,0.03,1461.98,845.97,0.71,10,17,33,0.48,67,80,28,26,29,0.0,25,False
70,1,3,0,0,0,4,2,0.12,2,2.0,1,0.5,6,1,0.0,17,4,19.85,16.82,5614.18,0.11,76,0.06,311.9,333.82,0.5,1,2,6,0.11,37,39,11,10,19,0.0,17,False
71,1,7,0,1,1,10,4,0.29,4,2.5,1,0.25,12,3,0.67,13,1,22.43,10.08,2280.63,0.08,50,0.1,126.7,226.18,0.75,3,5,10,0.24,22,28,12,11,17,13.33,14,False
72,9,1,2,0,6,0,1,0.08,0,0.0,1,1.0,5,1,0.0,13,1,48.36,9.75,4596.78,0.16,88,0.1,255.38,471.46,1.0,0,0,6,0.03,42,46,28,13,29,31.58,13,False
73,3,5,1,0,0,8,3,0.38,4,2.0,2,0.67,10,1,0.0,8,0,16.74,11.23,2110.54,0.06,41,0.09,117.25,187.98,0.33,2,4,9,0.25,19,22,11,13,12,0.0,8,False
74,3,9,3,4,2,14,5,0.17,6,2.33,3,0.6,20,3,0.5,26,5,30.81,17.22,9132.06,0.18,99,0.06,507.34,530.4,0.6,4,7,17,0.14,44,55,23,18,36,18.75,30,False
75,22,13,7,10,0,22,7,0.16,10,2.2,6,0.86,28,4,0.5,33,1,71.6,13.86,13750.99,0.33,166,0.07,763.94,992.23,0.57,6,11,23,0.11,75,91,46,17,66,23.26,43,True
76,16,19,6,5,12,24,11,0.28,10,2.4,9,0.82,37,3,0.2,34,2,38.45,22.91,20177.56,0.29,151,0.04,1120.98,880.77,0.27,7,12,28,0.16,63,88,33,24,68,33.33,39,False
77,0,1,3,0,0,0,1,0.2,0,0.0,1,1.0,4,1,0.0,5,2,18.13,4.29,333.04,0.03,21,0.23,18.5,77.71,1.0,0,0,5,0.17,10,11,7,6,6,0.0,5,False
78,1,7,4,1,1,12,4,0.18,6,2.0,4,1.0,17,1,0.0,21,1,54.76,4.7,1211.98,0.09,52,0.21,67.33,257.62,0.25,3,6,15,0.16,23,29,22,9,25,8.7,22,False
79,0,1,0,0,0,0,1,0.14,0,0.0,1,1.0,1,1,0.0,7,0,51.81,1.5,116.56,0.03,21,0.67,6.48,77.71,1.0,0,0,2,0.13,10,11,10,3,8,0.0,7,False
80,11,1,1,0,6,0,1,0.05,0,0.0,1,1.0,4,1,0.0,20,1,105.1,9.99,10484.77,0.35,186,0.1,582.49,1049.76,1.0,0,0,5,0.03,91,95,41,9,38,23.08,20,False
81,2,17,0,14,0,32,9,0.56,16,2.0,1,0.11,33,1,0.0,2,1,85.3,11.0,10321.01,0.31,168,0.09,573.39,938.27,0.11,8,16,26,0.47,74,94,37,11,19,87.5,16,True
82,2,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1.0,0,0,3,0.2,3,8,3,7,5,0.0,2,False
83,9,11,2,8,15,20,6,0.13,10,2.0,3,0.5,24,1,0.0,40,0,56.47,17.4,17102.11,0.33,180,0.06,950.12,982.7,0.17,5,10,20,0.08,83,97,31,13,73,36.51,48,False
84,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
85,3,3,0,0,1,4,2,0.17,2,2.0,1,0.5,5,1,0.0,12,1,14.09,13.5,2567.23,0.06,44,0.07,142.62,190.16,0.5,1,2,5,0.12,18,26,8,12,17,7.69,12,False
86,5,1,2,0,0,0,1,0.2,0,0.0,1,1.0,4,1,0.0,5,1,14.99,5.5,453.5,0.03,23,0.18,25.19,82.45,1.0,0,0,5,0.09,11,12,6,6,11,0.0,5,False
87,0,3,1,0,0,6,2,0.67,2,3.0,1,0.5,6,1,0.0,3,0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,0.5,2,3,6,0.5,3,7,3,7,4,0.0,3,False
88,1,11,2,0,0,18,6,0.5,8,2.25,2,0.33,22,6,1.0,12,2,11.97,25.0,7483.01,0.1,61,0.04,415.72,299.32,1.0,5,9,18,0.43,25,36,10,20,14,0.0,12,False
89,7,1,0,0,9,0,1,0.04,0,0.0,1,1.0,1,1,0.0,23,4,39.03,26.4,27204.48,0.34,208,0.04,1511.36,1030.47,1.0,0,0,2,0.03,96,112,20,11,40,28.13,23,False
90,2,1,2,2,0,0,1,0.17,0,0.0,1,1.0,3,1,0.0,4,1,10.76,5.25,296.48,0.02,17,0.19,16.47,56.47,1.0,0,0,4,0.11,7,10,4,6,9,33.33,6,False
91,1,13,0,0,0,20,7,0.88,8,2.5,1,0.14,21,6,0.83,8,2,8.51,21.12,3799.3,0.06,44,0.05,211.07,179.85,0.86,6,10,16,0.7,13,31,4,13,10,0.0,8,False
92,3,3,0,0,0,4,2,0.5,2,2.0,1,0.5,6,1,0.0,4,3,12.44,9.0,1008.0,0.04,28,0.11,56.0,112.0,0.5,1,2,6,0.25,14,14,7,9,8,0.0,4,False
93,8,17,3,1,12,32,9,0.16,16,2.0,4,0.44,32,6,0.63,54,4,68.85,10.07,6976.38,0.23,121,0.1,387.58,693.08,0.67,8,16,25,0.12,51,70,38,15,76,19.4,55,False
94,2,1,1,0,0,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,3,0.17,2,4,2,4,6,0.0,3,False
95,17,1,7,0,22,0,1,0.08,0,0.0,1,1.0,8,1,0.0,13,0,44.7,5.0,1117.4,0.07,47,0.2,62.08,223.48,1.0,0,0,9,0.02,20,27,18,9,53,62.86,13,False
96,2,21,3,0,0,38,11,0.52,18,2.11,3,0.27,42,3,0.2,21,0,35.91,25.31,23011.32,0.3,172,0.04,1278.41,909.09,0.27,10,19,33,0.46,81,91,24,15,24,0.0,21,False
97,6,5,1,0,1,6,3,0.25,2,3.0,2,0.67,9,3,1.0,12,0,20.31,10.77,2355.5,0.07,46,0.09,130.86,218.72,1.0,2,3,8,0.15,20,26,13,14,20,7.69,12,False
98,0,1,1,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,0,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,1.0,0,0,4,0.2,4,5,3,3,5,0.0,4,False
99,3,1,1,0,3,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1.0,0,0,3,0.11,3,7,3,6,9,60.0,2,False
100,24,19,1,2,20,32,10,0.16,14,2.29,5,0.5,39,6,0.56,60,0,86.23,31.88,87614.7,0.92,430,0.03,4867.48,2748.7,0.6,9,16,31,0.09,204,226,64,20,107,26.83,62,True
101,1,1,0,0,0,0,1,0.2,0,0.0,1,1.0,1,1,0.0,5,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1.0,0,0,2,0.14,3,8,3,7,7,0.0,5,False
102,2,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,3,17.59,11.57,2355.07,0.07,55,0.09,130.84,203.52,1.0,0,0,2,0.14,27,28,7,6,7,0.0,4,False
103,17,1,9,1,22,0,1,0.06,0,0.0,1,1.0,12,1,0.0,15,0,58.3,5.33,1658.19,0.1,64,0.19,92.12,310.91,1.0,0,0,13,0.02,28,36,21,8,56,60.53,16,False
104,0,1,2,0,0,0,1,0.2,0,0.0,1,1.0,3,1,0.0,5,0,15.38,4.57,321.48,0.02,18,0.22,17.86,70.32,1.0,0,0,4,0.17,8,10,7,8,6,0.0,5,False
105,1,3,1,0,0,4,2,0.22,2,2.0,2,1.0,7,1,0.0,9,3,16.96,6.75,772.53,0.04,28,0.15,42.92,114.45,0.5,1,2,7,0.18,12,16,8,9,11,0.0,9,False
106,4,3,0,0,0,4,2,0.29,2,2.0,1,0.5,7,1,0.0,7,0,13.74,10.63,1550.69,0.05,35,0.09,86.15,145.95,0.5,1,2,7,0.17,17,18,8,10,12,0.0,7,False
107,1,9,3,0,0,14,5,0.24,6,2.33,3,0.6,23,5,1.0,21,2,24.76,24.5,14864.15,0.2,114,0.04,825.79,606.7,1.0,4,7,20,0.22,49,65,20,20,23,0.0,21,False
108,3,37,7,4,0,72,19,0.38,36,2.0,12,0.63,88,11,0.56,46,2,48.52,36.22,63649.28,0.59,294,0.03,3536.07,1757.32,0.58,18,36,71,0.35,135,159,41,22,54,8.0,50,False
109,16,13,2,4,11,22,7,0.29,10,2.2,4,0.57,24,4,0.5,20,0,47.71,15.97,12167.64,0.25,135,0.06,675.98,761.92,0.57,6,11,19,0.13,62,73,33,17,52,42.86,24,True
110,4,1,2,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,1,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,1.0,0,0,4,0.11,5,8,5,5,9,0.0,4,True
111,1,1,3,0,0,0,1,0.17,0,0.0,1,1.0,5,1,0.0,6,0,25.0,1.8,81.0,0.02,15,0.56,4.5,45.0,1.0,0,0,6,0.13,6,9,5,3,8,0.0,6,False
112,0,3,0,0,1,4,2,0.33,2,2.0,1,0.5,6,1,0.0,6,5,16.82,8.33,1168.18,0.05,33,0.12,64.9,140.18,0.5,1,2,6,0.25,15,18,9,10,8,14.29,6,False
113,1,3,1,0,0,4,2,0.15,2,2.0,1,0.5,7,1,0.0,13,2,26.51,7.13,1345.7,0.06,43,0.14,74.76,188.87,0.5,1,2,7,0.13,19,24,12,9,15,0.0,13,False
114,0,3,0,0,0,4,2,0.29,2,2.0,1,0.5,7,1,0.0,7,3,11.76,11.33,1510.25,0.04,35,0.09,83.9,133.26,0.5,1,2,7,0.25,17,18,6,8,8,0.0,7,False
115,0,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,0.25,0,1,0,1,4,0.0,3,False
116,8,3,2,1,0,4,2,0.18,2,2.0,2,1.0,7,1,0.0,10,4,26.99,6.97,1309.86,0.06,40,0.14,72.77,188.02,0.5,1,2,7,0.1,19,21,15,11,20,9.09,11,False
117,12,3,1,0,10,4,2,0.14,2,2.0,2,1.0,9,1,0.0,14,3,48.3,17.5,14790.85,0.28,149,0.06,821.71,845.19,0.5,1,2,9,0.05,70,79,34,17,37,41.67,14,True
118,2,3,1,0,0,4,2,0.22,2,2.0,2,1.0,7,1,0.0,9,3,15.57,7.5,875.68,0.04,28,0.13,48.65,116.76,0.5,1,2,7,0.17,12,16,8,10,12,0.0,9,False
119,0,1,2,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,1,8.72,4.0,139.48,0.01,11,0.25,7.75,34.87,1.0,0,0,4,0.2,4,7,3,6,5,0.0,4,False
120,9,7,3,3,6,12,4,0.31,6,2.0,4,1.0,14,1,0.0,10,0,29.06,6.54,1242.24,0.06,42,0.15,69.01,189.99,0.25,3,6,12,0.14,17,25,13,10,29,47.37,13,False
121,0,5,2,0,0,8,3,0.23,4,2.0,3,1.0,11,1,0.0,13,6,23.44,7.33,1260.57,0.06,38,0.14,70.03,171.9,0.33,2,4,10,0.21,16,22,12,11,14,0.0,13,False
122,12,27,1,3,2,40,15,0.36,18,2.22,6,0.4,59,10,0.64,39,3,42.04,61.97,161468.35,0.87,428,0.02,8970.46,2605.43,0.67,11,20,46,0.26,157,271,38,30,57,11.36,42,False
123,1,3,1,0,0,4,2,0.67,2,2.0,2,1.0,6,1,0.0,3,0,11.23,14.0,2200.43,0.05,37,0.07,122.25,157.17,0.5,1,2,6,0.4,10,27,5,14,5,0.0,3,False
124,0,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,0.25,2,4,2,4,4,0.0,3,True
125,1,1,1,0,0,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,1,11.07,3.0,99.66,0.01,10,0.33,5.54,33.22,1.0,0,0,3,0.2,4,6,4,6,5,0.0,3,False
126,1,5,0,0,0,0,4,0.4,0,0.0,1,0.25,9,1,0.0,10,2,17.3,7.0,847.8,0.04,31,0.14,47.1,121.11,0.25,0,0,7,0.13,7,24,5,10,31,0.0,10,False
127,4,1,1,0,0,0,1,0.05,0,0.0,1,1.0,2,1,0.0,20,0,100.47,7.44,5568.01,0.25,137,0.13,309.33,747.94,1.0,0,0,3,0.04,67,70,36,8,25,0.0,20,True
128,1,3,0,0,0,4,2,0.22,2,2.0,1,0.5,5,1,0.0,9,2,17.71,14.0,3472.0,0.08,62,0.07,192.89,248.0,0.5,1,2,5,0.18,28,34,8,8,11,0.0,9,False
129,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
130,2,1,6,0,1,0,1,0.13,0,0.0,1,1.0,7,1,0.0,8,1,32.29,2.57,213.55,0.03,25,0.39,11.86,83.05,1.0,0,0,8,0.08,12,13,7,3,12,11.11,8,False
131,12,3,9,2,18,4,2,0.13,2,2.0,2,1.0,14,1,0.0,13,1,61.47,4.05,1009.6,0.08,53,0.25,56.09,249.12,0.5,1,2,14,0.04,22,31,19,7,46,60.61,15,True
132,16,5,1,1,0,8,3,0.09,4,2.0,2,0.67,13,1,0.0,31,3,47.6,13.5,8674.38,0.21,117,0.07,481.91,642.55,0.33,2,4,12,0.06,54,63,30,15,49,3.13,32,False
133,3,9,0,1,9,14,5,0.26,6,2.33,1,0.2,16,4,0.75,18,4,30.88,8.25,2102.02,0.08,53,0.12,116.78,254.79,0.8,4,7,13,0.16,22,31,16,12,32,35.71,19,False
134,45,69,2,4,38,118,35,0.29,50,2.36,4,0.11,123,3,0.06,117,0,126.88,26.71,90551.52,1.13,497,0.04,5030.64,3389.63,0.09,34,59,90,0.17,221,276,91,22,205,26.42,121,True
135,1,5,1,0,0,6,3,0.43,2,3.0,2,0.67,9,3,1.0,7,1,13.8,7.86,851.86,0.04,26,0.13,47.33,108.42,1.0,2,3,8,0.33,10,16,7,11,9,0.0,7,False
136,0,4,4,2,0,0,3,0.19,0,0.0,3,1.0,9,1,0.0,14,1,23.8,7.79,1445.09,0.06,41,0.13,80.28,185.47,0.33,0,0,8,0.18,17,24,12,11,17,12.5,16,False
137,0,3,0,0,0,6,2,0.29,2,3.0,1,0.5,5,1,0.0,7,1,18.62,6.5,786.59,0.04,28,0.15,43.7,121.01,0.5,2,3,5,0.25,13,15,10,10,8,0.0,7,False
138,1,3,4,0,19,4,2,0.08,2,2.0,1,0.5,15,1,0.0,24,2,53.7,16.1,13923.65,0.29,154,0.06,773.54,864.67,0.5,1,2,15,0.04,73,81,34,15,45,44.19,24,False
139,3,3,0,1,1,4,2,0.15,2,2.0,1,0.5,6,1,0.0,12,1,30.83,17.31,9235.67,0.18,111,0.06,513.09,533.62,0.5,1,2,6,0.11,30,81,13,15,18,14.29,13,False
140,13,7,0,0,2,12,4,0.01,6,2.0,1,0.25,19,1,0.0,397,0,1535.48,11.07,188118.17,5.67,1916,0.09,10451.01,16995.62,0.25,3,6,17,0.01,1129,787,459,9,413,0.5,397,False
141,7,1,4,2,0,0,1,0.11,0,0.0,1,1.0,5,1,0.0,7,1,26.79,4.67,583.43,0.04,32,0.21,32.4,125.02,1.0,0,0,6,0.06,14,18,9,6,17,22.22,9,True
142,0,1,2,0,0,0,1,0.14,0,0.0,1,1.0,3,1,0.0,7,0,16.5,8.0,1056.0,0.04,33,0.13,58.67,132.0,1.0,0,0,4,0.13,16,17,8,8,8,0.0,7,False
143,1,13,4,0,0,24,7,0.35,12,2.0,3,0.43,32,4,0.5,20,2,33.58,20.52,14141.06,0.23,127,0.05,785.61,689.14,0.57,6,12,27,0.32,57,70,25,18,22,0.0,20,False
144,9,1,1,0,10,0,1,0.08,0,0.0,1,1.0,2,1,0.0,13,1,19.23,9.78,1838.45,0.06,46,0.1,102.14,188.02,1.0,0,0,3,0.03,22,24,9,8,33,43.48,13,False
145,3,5,0,0,0,8,3,0.6,4,2.0,1,0.33,11,1,0.0,5,2,13.29,10.29,1406.48,0.05,35,0.1,78.14,136.74,0.33,2,4,10,0.33,18,17,7,8,9,0.0,5,False
146,0,1,1,0,0,0,1,0.06,0,0.0,1,1.0,2,1,0.0,16,2,43.17,16.21,11361.49,0.23,149,0.06,631.19,700.37,1.0,0,0,3,0.06,73,76,18,8,17,0.0,16,False
147,0,5,1,0,0,8,3,0.38,4,2.0,3,1.0,15,1,0.0,8,0,17.84,12.0,2568.63,0.07,48,0.08,142.7,214.05,0.33,2,4,14,0.33,24,24,11,11,9,0.0,8,False
148,1,1,0,0,0,0,1,0.2,0,0.0,1,1.0,1,1,0.0,5,2,14.28,5.33,406.12,0.03,20,0.19,22.56,76.15,1.0,0,0,2,0.14,8,12,6,8,7,0.0,5,False
149,1,7,3,0,0,10,4,0.36,4,2.5,2,0.5,14,3,0.67,11,1,24.61,12.71,3973.8,0.1,62,0.08,220.77,312.75,0.75,3,5,12,0.31,27,35,17,16,13,0.0,11,False
150,24,15,4,7,14,26,8,0.13,12,2.17,7,0.88,37,4,0.43,54,0,75.27,22.24,37216.01,0.56,274,0.04,2067.56,1673.74,0.5,7,13,31,0.08,126,148,51,18,100,28.0,61,False
151,1,7,2,0,0,12,4,0.5,6,2.0,3,0.75,14,3,0.67,8,1,14.4,10.0,1440.0,0.05,36,0.1,80.0,144.0,0.75,3,6,12,0.4,12,24,6,10,10,0.0,8,False
152,4,43,22,4,1,82,22,0.29,40,2.05,21,0.95,118,12,0.52,73,1,98.77,30.8,93697.55,1.01,442,0.03,5205.42,3042.13,0.55,21,41,98,0.27,198,244,90,28,83,6.41,77,False
153,7,1,8,0,6,0,1,0.09,0,0.0,1,1.0,9,1,0.0,11,3,45.21,6.79,2087.1,0.1,67,0.15,115.95,307.19,1.0,0,0,10,0.04,33,34,17,7,25,35.29,11,False
154,0,5,1,0,0,8,3,0.6,4,2.0,2,0.67,11,1,0.0,5,1,4.54,15.0,1021.71,0.02,19,0.07,56.76,68.11,0.33,2,4,10,0.5,6,13,2,10,6,0.0,5,False
155,4,1,2,0,3,0,1,0.33,0,0.0,1,1.0,3,1,0.0,3,0,20.76,2.5,129.72,0.02,15,0.4,7.21,51.89,1.0,0,0,4,0.09,6,9,6,5,11,50.0,3,False
156,13,9,0,0,5,16,5,0.22,8,2.0,1,0.2,18,5,1.0,23,0,28.71,23.33,15633.33,0.22,134,0.04,868.52,670.0,1.0,4,8,15,0.12,60,74,18,14,42,17.86,23,False
157,0,3,0,0,0,4,2,1.0,2,2.0,1,0.5,6,1,0.0,0,1,9.51,4.0,152.16,0.01,12,0.25,8.45,38.04,0.5,1,2,6,2.0,4,8,3,6,1,0.0,0,False
158,2,1,2,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,1,21.05,6.13,789.68,0.04,33,0.16,43.87,128.93,1.0,0,0,4,0.14,14,19,8,7,7,0.0,4,False
159,5,9,2,1,19,16,5,0.25,8,2.0,4,0.8,17,1,0.0,19,0,20.51,12.8,3360.93,0.09,53,0.08,186.72,262.57,0.2,4,8,14,0.11,24,29,15,16,45,51.28,20,False
160,0,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,0.25,2,3,2,3,4,0.0,3,False
161,60,3,8,8,34,4,2,0.06,2,2.0,2,1.0,14,1,0.0,23,0,74.64,13.81,14241.04,0.34,180,0.07,791.17,1031.03,0.5,1,2,14,0.02,85,95,40,13,126,64.62,31,True
162,7,31,4,7,12,56,16,0.46,26,2.15,6,0.38,68,11,0.67,28,0,33.74,35.21,41834.57,0.4,198,0.03,2324.14,1188.0,0.69,15,28,54,0.29,85,113,35,29,55,40.43,35,False
163,0,3,1,0,0,4,2,0.5,2,2.0,2,1.0,6,1,0.0,4,1,12.17,8.4,858.37,0.03,25,0.12,47.69,102.19,0.5,1,2,6,0.4,7,18,5,12,5,0.0,4,False
164,11,9,4,0,1,16,5,0.38,8,2.0,2,0.4,21,1,0.0,13,1,39.26,6.75,1788.56,0.09,54,0.15,99.36,264.97,0.2,4,8,18,0.19,27,27,20,10,26,7.14,13,False
165,18,14,9,2,19,18,8,0.16,8,2.25,4,0.5,33,3,0.29,48,0,51.88,14.58,11021.37,0.25,127,0.07,612.3,756.18,0.38,5,9,27,0.09,53,74,40,22,88,30.43,50,False
166,12,11,4,2,3,12,6,0.29,4,3.0,4,0.67,20,5,0.8,19,0,28.9,10.82,3385.09,0.1,62,0.09,188.06,312.75,0.83,4,6,16,0.09,23,39,17,16,64,20.83,21,False
167,24,22,9,3,2,8,17,0.24,2,4.0,12,0.71,48,4,0.19,68,0,55.44,24.38,32939.44,0.45,215,0.04,1829.97,1351.36,0.24,3,4,33,0.17,78,137,48,30,98,6.85,71,False
168,0,5,1,0,0,8,3,0.6,4,2.0,2,0.67,11,1,0.0,5,1,4.54,15.0,1021.71,0.02,19,0.07,56.76,68.11,0.33,2,4,10,0.5,6,13,2,10,6,0.0,5,False
169,3,5,1,0,0,8,3,0.33,4,2.0,2,0.67,9,1,0.0,9,1,13.27,11.25,1679.37,0.05,33,0.09,93.3,149.28,0.33,2,4,8,0.23,12,21,8,15,13,0.0,9,False
170,2,11,0,7,6,14,6,0.2,4,3.5,1,0.17,16,4,0.6,23,7,36.79,15.58,8933.27,0.19,107,0.06,496.29,573.26,0.67,5,8,12,0.15,44,63,24,17,39,36.11,30,False
171,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
172,1,5,2,0,0,8,3,0.5,4,2.0,2,0.67,11,1,0.0,6,1,17.3,4.2,305.12,0.02,21,0.24,16.95,72.65,0.33,2,4,10,0.38,7,14,5,6,8,0.0,6,False
173,16,19,9,1,15,36,10,0.13,18,2.0,8,0.8,71,1,0.0,74,2,79.49,32.46,83754.62,0.86,407,0.03,4653.03,2580.32,0.1,9,18,63,0.09,198,209,61,20,107,17.78,75,False
174,4,5,0,0,6,8,3,0.23,4,2.0,1,0.33,12,1,0.0,13,0,16.82,11.11,2076.76,0.06,44,0.09,115.38,186.91,0.33,2,4,11,0.13,20,24,9,10,24,31.58,13,False
175,28,7,3,4,14,10,4,0.2,4,2.5,2,0.5,14,3,0.67,16,0,40.48,11.25,5123.16,0.15,85,0.09,284.62,455.39,0.75,3,5,12,0.05,39,46,26,15,78,52.94,20,True
176,14,11,12,0,50,20,6,0.1,10,2.0,4,0.67,34,1,0.0,58,1,182.36,5.4,5311.46,0.33,159,0.19,295.08,984.18,0.17,5,10,30,0.04,68,91,63,10,142,46.3,58,False
177,1,41,8,4,1,48,28,0.27,24,2.0,13,0.46,94,14,0.48,99,3,40.18,114.52,526977.11,1.53,676,0.01,29276.51,4601.77,0.5,12,24,68,0.26,284,392,62,50,106,4.81,103,False
178,1,5,2,0,0,6,3,0.3,2,3.0,2,0.67,10,3,1.0,10,2,14.12,10.89,1674.72,0.05,34,0.09,93.04,153.8,1.0,2,3,9,0.25,14,20,9,14,12,0.0,10,False
179,5,5,2,2,0,8,3,0.19,4,2.0,2,0.67,11,1,0.0,14,2,40.79,8.29,2800.36,0.11,67,0.12,155.58,337.97,0.33,2,4,10,0.14,29,38,21,12,22,12.5,16,False
180,22,12,9,6,33,12,7,0.22,6,2.0,6,0.86,30,1,0.0,26,0,42.74,11.03,5204.26,0.16,84,0.09,289.13,471.64,0.14,3,6,25,0.08,32,52,29,20,88,60.0,32,False
181,2,11,4,1,0,20,6,0.33,10,2.0,5,0.83,26,3,0.4,17,2,36.89,9.89,3605.18,0.12,70,0.1,200.29,364.66,0.5,5,10,22,0.29,29,41,22,15,21,5.56,18,False
182,0,1,0,0,5,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,0.13,0,1,0,1,8,71.43,2,False
183,28,7,3,4,14,10,4,0.2,4,2.5,2,0.5,14,3,0.67,16,0,40.48,11.25,5123.16,0.15,85,0.09,284.62,455.39,0.75,3,5,12,0.05,39,46,26,15,78,52.94,20,True
184,4,5,1,0,0,8,3,0.27,4,2.0,2,0.67,11,1,0.0,11,0,22.64,5.73,742.59,0.04,30,0.17,41.25,129.66,0.33,2,4,10,0.19,14,16,11,9,16,0.0,11,False
185,7,13,2,3,6,26,7,0.23,12,2.17,4,0.57,27,1,0.0,28,4,41.68,16.84,11818.06,0.23,125,0.06,656.56,701.84,0.14,7,13,22,0.16,58,67,31,18,45,24.32,31,True
186,18,6,3,1,15,0,5,0.19,0,0.0,4,0.8,14,1,0.0,25,1,35.57,19.77,13905.69,0.23,135,0.05,772.54,703.28,0.2,0,0,11,0.08,58,77,22,15,60,39.02,26,True
