LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects,id
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,0,0,3,1.0,1,4,1,4,1,0.0,0,False,1983
3,5,0,5,0,8,3,0.27,4,1,0,12,1,0,6,0,3,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,0,2,4,11,0.19,20,20,7,8,16,45.45,11,False,1984
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,1985
1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0.0,2,False,1986
0,1,2,0,0,0,1,0.17,0,1,1,3,1,0,6,0,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,87.57,1,0,0,4,0.13,10,13,7,7,8,0.0,6,False,1987
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False,1988
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False,1989
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,1990
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,1991
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,1992
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0.0,2,False,1993
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,3,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.5,4,6,4,5,2,0.0,0,False,1994
2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0.0,11,False,1995
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1.0,1,5,1,5,1,0.0,0,False,1996
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,2,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0.0,0,False,1997
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False,1998
0,1,2,0,0,0,1,0.11,0,1,1,7,1,0,9,0,0,0,16.05,10.31,1708.46,0.06,39,0.1,94.91,165.67,1,0,0,8,0.09,15,24,8,11,11,0.0,9,False,1999
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.33,1,3,1,3,3,0.0,2,False,2000
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0.0,2,False,2001
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,0,2,1.0,0,1,0,1,1,0.0,0,False,2002
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2003
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2004
0,3,2,0,0,6,2,0.5,2,2,1,6,1,0,4,0,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0,2,3,6,0.33,13,22,10,11,6,0.0,4,False,2005
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False,2006
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,1,0,0,2,1.0,0,3,0,3,1,0.0,0,False,2007
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False,2008
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False,2009
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,1.0,2,5,2,5,1,0.0,0,False,2010
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,2,1.0,4,5,4,3,1,0.0,0,False,2011
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.5,1,6,1,6,2,0.0,0,False,2012
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2013
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2014
1,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,0,0,0,42.67,3.56,539.44,0.05,41,0.28,29.97,151.72,1,0,0,2,0.08,16,25,9,4,12,0.0,9,False,2015
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0.0,0,False,2016
0,5,1,0,0,6,3,0.38,2,2,0,8,3,1,8,0,3,1,17.48,7.78,1057.26,0.05,32,0.13,58.74,135.93,1,2,3,7,0.3,14,18,9,10,10,0.0,8,False,2017
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False,2018
0,1,1,0,0,0,1,0.11,0,1,1,9,1,0,9,0,0,0,110.73,3.48,1339.64,0.13,81,0.29,74.42,385.15,1,0,0,10,0.09,40,41,23,4,11,0.0,9,False,2019
3,7,6,0,4,12,1,0.04,6,1,1,23,1,0,27,0,1,1,34.35,13.68,6431.58,0.16,94,0.07,357.31,470.0,1,3,6,21,0.03,40,54,19,13,36,12.9,27,False,2020
3,3,0,6,0,4,2,0.13,2,1,0,6,1,0,9,1,0,0,32.11,6.15,1216.33,0.07,45,0.16,67.57,197.65,0,1,2,6,0.1,20,25,13,8,20,40.0,15,False,2021
0,1,3,0,0,0,1,1.0,0,1,1,4,1,0,0,0,0,0,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0.0,0,False,2022
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2023
3,5,2,0,3,8,3,0.16,4,3,1,13,1,0,19,0,0,0,18.73,24.38,11126.44,0.15,96,0.04,618.14,456.47,0,2,4,12,0.11,39,57,12,15,27,13.64,19,False,2024
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.33,1,5,1,5,3,0.0,2,False,2025
2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0.0,11,False,2026
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0.0,2,False,2027
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,0.0,2,False,2028
7,3,1,0,0,0,2,0.29,0,2,1,5,1,0,7,0,2,1,7.35,8.0,470.48,0.02,17,0.13,26.14,58.81,0,0,0,5,0.12,6,11,3,8,17,0.0,7,False,2029
11,1,0,0,10,0,1,0.11,0,1,1,1,1,0,9,0,0,0,86.0,1.6,220.17,0.05,33,0.63,12.23,137.61,1,0,0,2,0.03,16,17,15,3,32,52.63,9,False,2030
1,5,0,0,0,8,3,0.38,4,1,0,11,1,0,8,0,0,0,10.85,9.0,879.05,0.03,25,0.11,48.84,97.67,0,2,4,10,0.27,12,13,6,9,11,0.0,8,False,2031
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.25,1,3,1,3,4,0.0,2,False,2032
1,3,1,3,0,4,2,0.33,2,2,1,5,1,0,3,1,2,1,8.96,8.0,573.59,0.02,20,0.13,31.87,71.7,0,1,2,5,0.22,8,12,4,8,9,50.0,6,False,2033
0,1,0,0,0,0,1,0.06,0,1,1,1,1,0,16,4,1,1,58.8,10.18,6095.25,0.2,122,0.1,338.63,598.64,1,0,0,2,0.04,56,66,22,8,23,0.0,16,False,2034
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2035
0,5,3,0,0,8,3,0.5,4,3,1,11,1,0,6,0,3,1,30.72,9.0,2488.36,0.09,62,0.11,138.24,276.48,0,2,4,10,0.3,18,44,11,11,10,0.0,6,False,2036
37,9,0,22,28,16,5,0.04,8,1,0,22,1,0,107,0,2,0,60.81,116.23,821531.72,2.36,1178,0.01,45640.65,7068.0,0,4,8,19,0.03,476,702,43,21,198,31.85,129,False,2037
42,1,0,38,75,0,1,0.02,0,1,1,1,1,0,5,0,0,0,142.01,9.77,13558.89,0.46,259,0.1,753.27,1387.61,1,0,0,2,0.01,114,145,35,6,162,95.76,43,False,2038
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,1,0,0,3,0.33,4,5,4,4,3,0.0,2,False,2039
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,2,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0.0,0,False,2040
0,1,1,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,7.81,9.0,632.78,0.02,19,0.11,35.15,70.31,1,0,0,4,0.25,8,11,4,9,4,0.0,2,False,2041
5,5,1,6,5,8,1,0.05,4,1,1,14,1,0,13,0,0,0,26.83,11.08,3292.14,0.1,64,0.09,182.9,297.21,1,2,4,13,0.03,24,40,13,12,31,45.83,19,False,2042
6,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,0,0,6.89,3.0,62.04,0.01,8,0.33,3.45,20.68,1,0,0,2,0.08,3,5,2,4,12,0.0,4,False,2043
3,5,3,0,3,8,1,0.06,4,1,1,14,1,0,17,0,0,0,30.3,8.07,1971.68,0.08,52,0.12,109.54,244.42,1,2,4,13,0.04,22,30,15,11,25,15.0,17,False,2044
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False,2045
1,1,2,1,1,0,1,0.17,0,1,1,5,1,0,5,0,0,0,15.99,5.0,399.77,0.03,21,0.2,22.21,79.95,1,0,0,6,0.1,10,11,7,7,10,28.57,6,False,2046
4,7,1,1,8,12,4,0.17,6,1,0,20,1,0,23,0,0,0,23.26,21.67,10918.18,0.17,113,0.05,606.57,503.92,0,3,6,18,0.11,52,61,12,10,38,28.13,24,False,2047
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0.0,2,False,2048
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2049
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0.0,2,False,2050
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50.0,2,False,2051
3,3,1,1,3,4,2,0.17,2,1,0,7,1,0,11,1,1,0,19.29,6.72,871.59,0.04,30,0.15,48.42,129.66,0,1,2,7,0.1,11,19,9,11,20,26.67,12,False,2052
2,11,5,5,0,20,6,0.26,10,5,0,30,4,0,18,0,6,1,34.8,12.29,5260.09,0.14,89,0.08,292.23,427.85,0,5,10,26,0.22,38,51,17,11,27,21.74,23,False,2053
6,3,1,0,0,0,2,0.5,0,2,1,6,1,0,4,0,2,1,9.08,5.33,258.3,0.02,14,0.19,14.35,48.43,0,0,0,6,0.15,4,10,3,8,13,0.0,4,False,2054
4,25,5,0,8,44,13,0.41,20,9,0,49,10,0,32,0,11,0,20.97,37.71,29831.94,0.26,153,0.03,1657.33,791.0,0,12,22,38,0.28,48,105,14,22,46,20.0,32,False,2055
2,3,0,2,0,4,2,0.17,2,1,0,6,1,0,10,0,2,1,10.97,11.67,1493.33,0.04,32,0.09,82.96,128.0,0,1,2,6,0.13,14,18,6,10,16,16.67,12,False,2056
2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,False,2057
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False,2058
14,11,4,1,18,20,6,0.16,10,6,1,31,1,0,37,0,0,0,38.12,38.25,55776.93,0.49,264,0.03,3098.72,1458.22,0,5,10,27,0.08,119,145,28,18,72,33.93,38,False,2059
1,1,3,0,0,0,1,0.13,0,1,1,4,1,0,8,0,1,1,23.01,5.63,728.16,0.04,34,0.18,40.45,129.44,1,0,0,5,0.09,15,19,8,6,11,0.0,8,False,2060
0,1,2,0,0,0,1,1.0,0,1,1,3,1,0,0,0,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,1,0,0,4,1.0,2,7,2,6,1,0.0,0,False,2061
8,55,3,4,17,96,1,0.01,42,1,1,105,1,0,71,0,0,0,35.59,83.83,250072.91,0.99,516,0.01,13892.94,2983.18,1,27,48,79,0.01,187,329,29,26,102,22.83,75,False,2062
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,3,0.25,1,3,1,3,4,0.0,2,False,2063
2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,False,2064
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0.0,0,False,2065
12,17,4,0,6,24,10,0.17,12,5,0,39,4,0,60,1,0,0,43.24,29.88,38605.2,0.43,217,0.03,2144.73,1292.06,0,6,12,31,0.13,68,149,33,29,80,9.09,60,False,2066
0,1,1,0,0,0,1,0.09,0,1,1,2,1,0,11,4,1,1,29.28,11.78,4063.55,0.11,71,0.08,225.75,344.92,1,0,0,3,0.06,29,42,16,13,18,0.0,11,False,2067
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,2,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0.0,0,False,2068
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,1,0,0,2,1.0,0,3,0,3,1,0.0,0,False,2069
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False,2070
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2071
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False,2072
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.25,1,3,1,3,4,0.0,2,False,2073
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False,2074
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,1,1,1,11.58,2.67,82.35,0.01,11,0.38,4.57,30.88,1,0,0,2,0.14,4,7,3,4,7,0.0,3,False,2075
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,0,2,1.0,0,1,0,1,1,0.0,0,False,2076
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.25,1,3,1,3,4,0.0,2,False,2077
3,13,7,6,1,24,7,0.26,12,6,0,33,4,0,21,0,7,1,49.06,12.0,7064.02,0.2,113,0.08,392.45,588.67,0,6,12,28,0.21,50,63,25,12,33,25.0,27,False,2078
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2079
4,3,0,0,0,4,1,0.33,2,1,1,8,1,0,3,0,0,0,13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,1,1,2,8,0.11,4,8,4,6,9,0.0,3,False,2080
4,5,1,0,2,6,3,0.38,2,1,0,8,3,1,8,0,3,1,13.78,10.08,1401.32,0.05,34,0.1,77.85,138.97,1,2,3,7,0.19,11,23,6,11,16,20.0,8,False,2081
0,3,2,0,0,6,2,0.5,2,2,1,6,1,0,4,0,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0,2,3,6,0.33,13,22,10,11,6,0.0,4,False,2082
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False,2083
1,3,6,0,0,4,2,0.25,2,1,0,11,1,0,8,0,1,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0,1,2,11,0.18,13,21,8,12,11,0.0,8,False,2084
0,11,0,0,0,18,6,0.29,8,1,0,21,3,0,21,0,1,0,8.36,27.0,6094.62,0.08,61,0.04,338.59,225.73,0,5,9,17,0.26,24,37,4,9,23,0.0,21,False,2085
0,3,2,0,0,4,2,0.12,2,1,0,7,1,0,17,0,1,0,54.4,6.6,2369.73,0.12,70,0.15,131.65,359.05,0,1,2,7,0.11,33,37,25,10,19,0.0,17,False,2086
1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0.0,2,False,2087
1,9,2,0,0,10,5,0.71,2,2,0,12,5,1,7,0,5,1,17.33,16.67,4814.21,0.1,63,0.06,267.46,288.85,1,4,5,9,0.45,20,43,9,15,11,0.0,7,False,2088
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,2,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0.0,0,False,2089
0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,1,0,13.67,6.0,492.27,0.03,21,0.17,27.35,82.04,0,1,2,6,0.33,6,15,5,10,6,0.0,4,False,2090
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2091
0,1,1,0,0,0,1,1.0,0,1,1,3,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,4,0.03,0,0,0,0,32,0.0,0,False,2092
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False,2093
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0.0,0,False,2094
0,1,1,0,0,0,1,0.09,0,1,1,2,1,0,11,3,1,1,26.78,12.57,4228.87,0.11,70,0.08,234.94,336.51,1,0,0,3,0.06,29,41,15,13,17,0.0,11,False,2095
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,8.0,1.0,8.0,0.0,4,1.0,0.44,8.0,1,0,0,3,0.25,2,2,2,2,4,0.0,2,False,2096
0,1,3,0,0,0,1,1.0,0,1,1,4,1,0,0,0,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,23.26,1,0,0,5,0.5,1,8,1,5,2,0.0,0,False,2097
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2098
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,3,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.5,4,6,4,5,2,0.0,0,False,2099
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2100
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1.0,1,6,1,6,1,0.0,0,False,2101
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2102
2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0.0,11,False,2103
2,1,0,0,0,0,1,1.0,0,1,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,0,2,0.2,0,1,0,1,5,0.0,1,False,2104
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.25,1,3,1,3,4,0.0,2,False,2105
1,1,1,3,0,0,1,0.2,0,1,1,4,1,0,2,1,0,0,10.75,6.0,387.18,0.02,18,0.17,21.51,64.53,1,0,0,5,0.13,6,12,4,8,8,60.0,5,False,2106
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2107
0,1,2,0,0,0,1,1.0,0,1,1,3,1,0,0,0,1,1,9.29,1.5,20.9,0.0,6,0.67,1.16,13.93,1,0,0,4,0.5,2,4,2,3,2,0.0,0,False,2108
1,3,1,2,0,4,2,0.2,2,1,0,7,1,0,8,0,0,0,16.71,5.14,442.04,0.03,22,0.19,24.56,85.95,0,1,2,7,0.15,9,13,7,8,13,20.0,10,False,2109
2,5,1,0,2,8,3,0.3,4,2,0,10,1,0,10,0,0,0,14.31,15.11,3267.33,0.07,46,0.07,181.52,216.22,0,2,4,9,0.19,16,30,9,17,16,16.67,10,False,2110
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False,2111
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False,2112
3,5,0,5,0,8,3,0.27,4,1,0,12,1,0,6,0,3,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,0,2,4,11,0.19,20,20,7,8,16,45.45,11,False,2113
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0.0,0,False,2114
